window_end_date,d2f_rolling_ricir,trend_rolling_ricir
2025-09-09,0.9724647820080186,0.6382225682782168
2025-09-10,0.9308406021212824,0.603632450850871
2025-09-11,0.8994958795987049,0.5688192034537244
2025-09-12,0.8854639607841932,0.5538591548094673
2025-09-15,0.8529065825495626,0.5244920668800397
2025-09-16,0.8099093065194481,0.4916322617731315
2025-09-17,0.7738398606349131,0.4707459872902923
2025-09-18,0.7473961561326076,0.45216371423972024
2025-09-19,0.7468914271758889,0.4541725492615552
2025-09-22,0.7457318930701832,0.4581999206481273
2025-09-23,0.7481023327768441,0.46260468461476095
2025-09-24,0.736969023938324,0.45038769221123287
2025-09-25,0.7424242670777143,0.4565258970105669
2025-09-26,0.7435021392996009,0.46235894560654095
2025-09-29,0.7448528980062898,0.47051302915446386
2025-09-30,0.7480434955168109,0.47605029916746155
2025-10-09,0.7412059557391856,0.4815608491410998
2025-10-10,0.7431187302219464,0.49055956155282227
2025-10-13,0.7477218007540103,0.501655309777241
2025-10-14,0.7548372093552752,0.5145984812687747
2025-10-15,0.7627620163716586,0.5262781593525291
2025-10-16,0.7688381521186142,0.5427144949306993
2025-10-17,0.7713345918079594,0.5382439211217033
2025-10-20,0.7715000357758641,0.5129477584030688
2025-10-21,0.7570170540881023,0.48604257456184646
2025-10-22,0.717292744262686,0.4565125473349495
2025-10-23,0.6830865645633724,0.4340940118396229
2025-10-24,0.6786138010744553,0.4354073250684721
2025-10-27,0.686580330493902,0.45013438105365383
2025-10-28,0.6966767206740601,0.47099246675660467
2025-10-29,0.7158094073550593,0.49607827172953733
2025-10-30,0.7324720940337007,0.5179126377748267
2025-10-31,0.7414228241358544,0.5335174659325886
2025-11-03,0.7403785120838805,0.5454618985541145
2025-11-04,0.7326979371851119,0.5510367924781465
2025-11-05,0.7450089777691746,0.5561831589914805
2025-11-06,0.7467304325215524,0.5590188244155287
2025-11-07,0.7514928768533602,0.5672990850349809
2025-11-10,0.751532971264564,0.5707137849972558
2025-11-11,0.7480878774247687,0.5695004879934846
2025-11-12,0.7458661753365081,0.5675414157503204
2025-11-13,0.7486235235414453,0.5722270797136392
2025-11-14,0.7487522069769116,0.5723686066137473
2025-11-17,0.7474664091897913,0.5674894606890766
2025-11-18,0.7302498209882313,0.5569071760164588
2025-11-19,0.7223254727055805,0.5577055152169533
2025-11-20,0.7155619527913449,0.5612292900513245
2025-11-21,0.7269466661875928,0.5747588912109499
2025-11-24,0.7439264014793194,0.5904302963604018
2025-11-25,0.7562385156248642,0.6001480049849016
2025-11-26,0.751881080631231,0.6013929237828695
2025-11-27,0.747991584060032,0.5934498276655155
2025-11-28,0.7444300552429524,0.5843417627225667
2025-12-01,0.7277935163102098,0.571424138067976
2025-12-02,0.7208170737358691,0.5646423414453564
2025-12-03,0.7281708432156281,0.5619020133934519
2025-12-04,0.7265776528209479,0.5629944768990803
2025-12-05,0.7277241988519406,0.5666999368620155
2025-12-08,0.7454022399798071,0.583268362494459
2025-12-09,0.7680611342286876,0.6024058437255733
2025-12-10,0.7677743342951313,0.6075424553767504
2025-12-11,0.7705091217132168,0.6278018658154331
2025-12-12,0.7875833776311325,0.6446056231435963
2025-12-15,0.7993734907367681,0.6516169654262528
2025-12-16,0.806542956186783,0.6535822333065746
2025-12-17,0.8059417596212483,0.6550808699374757
2025-12-18,0.7983479563196136,0.6495399054598575
2025-12-19,0.7680987214328298,0.6388088639582272
2025-12-22,0.7600406100479551,0.636814311581179
2025-12-23,0.7653231548999612,0.6490634517617462
2025-12-24,0.7938158668910449,0.6670198190058974
2025-12-25,0.7705104059622389,0.6388902847635682
2025-12-26,0.7540535570646838,0.6198271212692161
2025-12-29,0.7319523393444761,0.6022345178397169
2025-12-30,0.7146022743494592,0.5876177514698034
2025-12-31,0.6779648563708964,0.5568152713831096
2026-01-05,0.6434455337121193,0.532841432001144
2026-01-06,0.6455752689943552,0.5318688103822027
2026-01-07,0.662552795981415,0.5446719473870362
2026-01-08,0.6711868875184572,0.5545606647795883
2026-01-09,0.6697773534244253,0.5590007426381857
2026-01-12,0.6746036018490775,0.5684673098885101
